BarCode,MRP,ItemName,Category,SubCategory,COMPANY,BRAND,UnitType
871265505155,0,HR DRY PETHA,STAPLES,FRUITS & VEGETABLES,HR,LOOSE ITEMS ,PC
871265505506,0,HALDIRAM JAVETRI PAPAD 200GM PCH,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265505513,0,HALDIRAM MEDIUM MASALA PAPAD 200GM PCH,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265505520,0,HALDIRAM PUNJABI MASALA PAPAD 200GM PCH,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506022,0,HALDIRAM KHUS 700 ML,BEVERAGES,"JUICES, CONCENTRATES",HALDIRAM GROUP,HALDIRAM'S ,PC
871265506046,0,HALDIRAM THANDAI 700 ML,BEVERAGES,"JUICES, CONCENTRATES",HALDIRAM GROUP,HALDIRAM'S ,PC
871265506084,0,HALDIRAM AAMPANNA 700 ML,BEVERAGES,"JUICES, CONCENTRATES",HALDIRAM GROUP,HALDIRAM'S ,PC
871265506756,0,HALDIRAM(D)DOUBLE MAZZA1400GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506763,0,HALDIRAM(D)THOD MEETH THOD NAM 900GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506770,0,HALDIRAM(D)CHATPATI BATEIN800GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506794,0,HALDIRAM(D)MEETHA CHATPATA700GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506879,0,HALDIRAM(D)SWEET & SPICY1200GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265506954,0,HALDIRAM(D)KABHIKHATAKABHIMEETHA40GM PP,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265510050,0,HALDIRAM MOONG DAL 1 KG,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527713,0,HALDIRAM (D) MINT LACHHA 200G,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527720,0,HALDIRAM (D) CHILLI CHATAK LACHHA 200G,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527744,0,HALDIRAM (D) KARODPATI 200 GM,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527751,0,HALDIRAM (D) CHILLI PATTAKA (200G),PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527768,0,HALDIRAM (D) CHANA CRCKR (HING JRA) 200G,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527775,0,HALDIRAM (D) MALAI SEV 200G,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265527843,0,HALDIRAM (D) BOONDI RAITA 200GM,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265550056,0,HALDIRAM (D) CLASSIC SLTD 80 GM,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265550346,0,HALDIRAM (D) MAST MSLA 80 GM,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265550445,0,HALDIRAM (D) PAPRIKA 80 GM,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
871265550551,0,HALDIRAM (D) WHOP'S CHEEZI BALLS 38G,PACKAGED FOODS,SNACKS,HALDIRAM GROUP,HALDIRAM'S ,PC
884912002655,410,POST CEREAL HONEY BNCS OF OTS HONEY 411G,PACKAGED FOODS,CEREAL/BREAKFAST MIXES,POST FOODS,POST ,PC
884912116505,435,POST CEREAL BANANA NUT CRUNCH 439G,PACKAGED FOODS,CEREAL/BREAKFAST MIXES,POST FOODS,POST ,PC
884912126016,435,POST CEREAL GREAT GRAINS PECAN 453G,PACKAGED FOODS,CEREAL/BREAKFAST MIXES,POST FOODS,POST ,PC
890101211032,120.0000075,JB CREAM 100,PERSONAL CARE,BABY PRODUCTS - OTHERS,JOHNSON & JOHNSON,JOHNSONS BABY ,PC
890101214228,40,SAVLON SOAP125G,PERSONAL CARE,BAR SOAPS,JOHNSON & JOHNSON,SAVLON ,PC
890103010418,54.0000102,PEARS BLUE 3IN1 71,PERSONAL CARE,BAR SOAPS,UNILEVER,PEARS ,PC
890103019388,0,RIN DET POWDER 2 KG,HOME CARE,WASHING POWDERS,UNILEVER,RIN ,PC
890103022745,158.00000415,COMFORT PINK 800,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,Unilever,COMFORT ,PC
890103027584,99,CLINIC PLUS ANTI-DANDRUFF SHAMPOO 180ML,PERSONAL CARE,SHAMPOO,UNILEVER,CLINIC PLUS ,PC
890103030194,499,PONDS AGE MIRACLE RESUFAC DAY CRM 50ML,PERSONAL CARE,"CREAMS, LOTIONS",UNILEVER,PONDS ,PC
890103040295,410.00000845,SURF EXCEL MATIC FOM 2KG,HOME CARE,WASHING POWDERS,UNILEVER,SURF EXCEL ,PC
890103041002,249,PONDS W B NTRLS SPOT-LES LIGHTENING 50G,PERSONAL CARE,"CREAMS, LOTIONS",UNILEVER,PONDS ,PC
890103041867,240,DOVE GO FRESH BODY LOTION 400ML,PERSONAL CARE,"CREAMS, LOTIONS",UNILEVER,DOVE ,PC
890104295477,45,MTR CHUTNEY POWDER 200G,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",MTR FOODS,MTR ,PC
890105202048,45,TATA TEA CHAKRA GOLD 100G JAR,BEVERAGES,TEA,TATA GLOBAL BEVERAGES,CHAKRA GOLD ,PC
890105813572,87,SUNRISE PREMIUM 50G SACHET,BEVERAGES,COFFEE,NESTLE,SUNRISE ,PC
890106302154,15,BRITANNIA MARIEGOLD 150G,PACKAGED FOODS,BISCUITS,BRITANNIA,BRITANNIA MARIE GOLD,PC
890106314603,22,BRITANNIA TIGER ZOR CHOCO MILK 150ML,BEVERAGES,OTHER DRINKS,BRITANNIA,BRITANNIA TIGER,PC
890106315221,140,BRITANNIA OATS CLASSIC 1KG,PACKAGED FOODS,CEREAL/BREAKFAST MIXES,BRITANNIA,BRITANNIA ,PC
890106340168,0,BRITANNIA CREAM N ONION CHESE CUBE 108GM,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",BRITANNIA,BRITANNIA ,PC
890120000045,127.00000325,PARACHUTE 500,PERSONAL CARE,HAIR OIL,MARICO,PARACHUTE ,PC
890123300473,0,BOURNVITA 5 STAR MAGIC 500 GM JAR,BEVERAGES,HEALTH DRINKS,CADBURY INDIA,CADBURY BOURNVITA,PC
890123300848,0,BOURNVITA 500 GM PET JAR -CB,BEVERAGES,HEALTH DRINKS,CADBURY INDIA,CADBURY BOURNVITA,PC
890123736508,224.000014,BOURNVITA JUNIOR JAR 500,BEVERAGES,HEALTH DRINKS,CADBURY INDIA,CADBURY BOURNVITA,PC
890126217356,175,AMUL VANILLA ICE CREAM 2LTR,DAIRY & FROZEN,ICE CREAM,GCMMF,AMUL ,PC
890127501753,0,ODONIL BLOCKS 50GM LAVANDER MEADOWS,HOME CARE,AIR FRESHNERS,DABUR,ODONIL ,PC
890139330048,10,ALPENLIEBE CARAMEL 54G,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,Perfetti van Melle,ALPENLIEBE ,PC
890139624630,499,AIRWICK FRESHMATIC KIT MYSTIC SANDAL,HOME CARE,Air Freshners,RECKITT BENKISER,Air Wick FRESHMATIC,PC
890139635003,19,DETTOL 500ML,HOME CARE,HOUSEHOLD AIDS,RECKITT BENKISER,DETTOL ,PC
890139639512,22.00000023,DETTOL SOAP COOL 70,PERSONAL CARE,BAR SOAPS,RECKITT BENKISER,DETTOL ,PC
890139639707,34.00000785,DETTOL SOAP ORIG 120,PERSONAL CARE,BAR SOAPS,RECKITT BENKISER,DETTOL ,PC
890142400413,15,PRIL BAR TAMARIND BIG,HOME CARE,UTENSIL AND KITCHEN CLEANERS,Jyothy Laboratories,PRIL ,PC
890142400950,42,MR. WHITE DET PWD FRESH FLOWER 450G,HOME CARE,WASHING POWDERS,Jyothy Laboratories,MR WHITE ,PC
890149908275,10,KELLOGG CHACO DUET K PACK 30 G,PACKAGED FOODS,CEREAL/BREAKFAST MIXES,Kellogg Company,CHOCOS ,PC
890152006241,26,GLUCON D NIMBU PANI 100G,BEVERAGES,HEALTH DRINKS,HEINZ,GLUCON-D ,PC
890152311617,34.00000785,SABENA TUB 500,HOME CARE,UTENSIL AND KITCHEN CLEANERS,ECOF Industries Pvt. Ltd.,SABENA,PC
890157000241,89,BOOST 200G REFIL,BEVERAGES,HEALTH DRINKS,GLAXO SMITHKLINE BEECHAM,BOOST ,PC
890157100512,230.00000865,HORLICKS WOMEN CHOC REF 400,BEVERAGES,HEALTH DRINKS,GLAXO SMITHKLINE BEECHAM,HORLICKS ,PC
890157100570,185,BOOST CHOCO ECLAIR REFILL 500G,BEVERAGES,HEALTH DRINKS,GLAXO SMITHKLINE BEECHAM,BOOST ,PC
890172511645,50,MANGALDEEP AGARBATHI SANDAL 90S,HOME CARE,Agarbatti & Other pooja items,ITC,MANGALDEEP ,PC
890180800785,55,WEIKFIELD BKG ND COCOA POW 50g,PACKAGED FOODS,BAKING/DESSERT PREP,Weikfield Foods,WEIKFIELD ,PC
890184800108,130,RASNA DRINK FRUIT PLUS ORANGE 750G,BEVERAGES,"JUICES, CONCENTRATES",RASNA INTERNATIONAL,RASNA ,PC
890257930182,20,HIPPO ROUND ROUND PUNJAB DA PICKLE 75G,PACKAGED FOODS,SNACKS,PARLE AGRO,HIPPO ,PC
890310502003,170,YARDLEY GOLD AFTERSHAVE 100ML,PERSONAL CARE,MALE GROOMING - AFTER SHAVE,WIPRO CONSUMER CARE,YARDLEY ,PC
890318330001,0,ITC CLASSMATE GLIDER GEL PEN,HOME CARE,STATIONERY,ITC,classmate ,PC
890402450187,45,MOKSH SWARNA GANESH AGARBATTI 65G,HOME CARE,Agarbatti & Other pooja items,MOKSH AGARBATTI,MOKSH ,PC
890402450203,45,MOKSH SWARNA SAI AGARBATTI 70G,HOME CARE,Agarbatti & Other pooja items,MOKSH AGARBATTI,MOKSH ,PC
890405420202,65,BRITTO FISH SARDIN CLEANED 454 GM,PACKAGED FOODS,CANNED FOODS,BRITTO SEAFOOD EXPORTS,BRITTE ,PC
890408350603,400,24 MANTRA ORG SUNFLOWER OIL 1 LTR,STAPLES,COOKING OILS,24 MANTRA ORGANIC,24 MANTRA ,PC
890415672202,20.00000125,MAIYAS POTATO SAGU 100,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,MAIYAS,MAIYAS ,PC
890600200050,0,FUNFOOD CUCUM CAROT SAND SPRD CLAS 275GM,PACKAGED FOODS,"SAUCES, JAMS & SPREADS",Dr. Oetker India,FUN FOODS ,PC
890601473007,87,CONCORD RICE SEVAI 1000GMS,PACKAGED FOODS,NOODLES / PASTA/ VERMICILLI,Sree Bharath Food Product,CONCORD ,PC
890601570345,82,AM PM MOUTH WASH MINT 250ML,ORAL CARE,MOUTH WASH,ELDER HEALTH CARE,AM PM ,PC
890602081424,39,SAKTHI MUTTON MASALA 100G,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
890602110739,65,AACHI SI MIX CORIANDER THOKKU BTL 300g,PACKAGED FOODS,PICKLES,AACHI MASALA FOODS,AACHI ,PC
890602111941,65,AACHI SI MIX LEMON RICE PASTE BTL 300g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,AACHI MASALA FOODS,AACHI ,PC
890602112870,65,AACHI SI MIX PULYDHRI RICE PASTE BT 300g,PACKAGED FOODS,READY TO COOK / INSTANT MIXES,AACHI MASALA FOODS,AACHI ,PC
890602386015,80.00000645,AKSHATH RICE BRAN 1L,STAPLES,COOKING OILS,AKSHAT OIL,AKSHAT ,PC
890723100089,25,777 SAMBAR POWDER 100G,STAPLES,MASALAS,777,777 ,PC
890800047018,418.00000895,INDULEKHA HAIR OIL 100,PERSONAL CARE,BAR SOAPS,MOSONS CONSUMER CARE,INDULEKHA ,PC
890800163101,17,AROMA STANDARDIZED MILK 500ML,DAIRY & FROZEN,DAIRY PRODUCTS,AROMA,AROMA ,PC
890800287202,0,TJ'S JAM BISCUIT250 GMS,PACKAGED FOODS,BISCUITS,TIHAR JAIL PRODUCTS,TJ'S ,PC
891450002304,160,DENVER SPRING DEO 170ML,PERSONAL CARE,DEODARANTS,VANESA INC,DENVER ,PC
891526205530,130.0000024,GARNIER FACE WASH LIGHT 100,PERSONAL CARE,FACE WASH,L'oreal,GARNIER ,PC
894114044114,136,SAKTHI CTC COMBO 3*200GM,STAPLES,MASALAS,SAKTHI MASALA,SAKTHI ,PC
901030120299,35.00000505,LIFEBUOY LHW TOTAL POUCH 180,PERSONAL CARE,LIQUID SOAPS,Unilever,LIFEBOUY ,PC
901030157011,130.0000024,CLOSEUP TWIN (150+150),ORAL CARE,TOOTH PASTE & GELS,UNILEVER,CLOSE-UP ,PC
901030162701,106.0000009,AXE TALC PULSE 300,PERSONAL CARE,TALCUM POWDER,Unilever,AXE ,PC
901207503566,113.0000042,ODONIL(3+1) 75,HOME CARE,AIR FRESHNERS,DABUR,ODONIL ,PC
901216404144,75,KAMAASUTRA DOTTED CONDOMS 10'S,PERSONAL CARE,MENS NEEDS,J K ANSELL,KAMASUTRA ,PC
901216405707,90,KAMAASUTRA SUPERTHIN CONDOMS 10'S,PERSONAL CARE,MENS NEEDS,J K ANSELL,KAMASUTRA ,PC
901216713017,180,KAMAASUTRA MAN DEO SPARK 150ML,PERSONAL CARE,DEODARANTS,J K ANSELL,KAMASUTRA ,PC
901216713031,180,KAMAASUTRA MAN DEO URGE 150ML,PERSONAL CARE,DEODARANTS,J K ANSELL,KAMASUTRA ,PC
901396115045,222.00000815,LIZOL 3IN1(LIME) 2L,HOME CARE,FLOOR AND SURFACE CLEANERS,RECKITT BENKISER,LIZOL ,PC
901719210419,50,PARLE MANGO BITE 320G,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,PARLE PRODUCTS,mangobite ,PC
902080205042,22,MIRINDA CAN 330ML,BEVERAGES,SOFT DRINKS,PEPSICO,MIRINDA ,PC
906006330566,85.00001015,NATURE FRESH S.F.OIL 1L,STAPLES,COOKING OILS,CARGILL FOODS INDIA,NATURE FRESH,PC
906006430136,96.000006,ALLOUT LIQ 90,HOME CARE,"REPELLANTS - MOSQUITE, INSECT",S C JOHNSON,ALLOUT ,PC
906014765985,120.0000075,BAJAJ ALMOND DROPS 300,PERSONAL CARE,HAIR OIL,BAJAJ CORP,BAJAJ BRAHMI AMLA,PC
906608511101,0,HAPPY COW CHEESE REGULAR 120 GM,STAPLES,"BUTTER, GHEE ETC",IMPORTED,HAPPY COW ,PC
955604160188,95,AYAM BAKED BEANS-LIGHT-230G,PACKAGED FOODS,CANNED FOODS,IMPORTED,AYAM ,PC
955682301000,325,CLOROX CLEAN UP 2L,HOME CARE,FABRIC SOFTENER/LIQUID WASJ,CLOROX,CLOROX ,PC
1212121212131,150,FIAMA DI WILLS MEN AQUA PULSE F W 100G,PERSONAL CARE,FACE WASH,ITC,FIAMA DI WILLS ,PC
1654496549124,12,ANAND SINDHU SANDAL DOUP STICK,HOME CARE,Agarbatti & Other pooja items,unbranded,ANAND ,PC
2040002098664,28,JYOTHI COLOURGOLD FINGER APPALAM 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098527,50,JYOTHI RED CHILLI PAPAD 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098541,30,JYOTHI TOMATO APPALAM 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098558,30,JYOTHI RICE APPALAM 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098565,50,JYOTHI ALLU APPALAM 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098589,50,JYOTHI RAGI APPALAM 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098633,43,JYOTHI MANGALORE SPECIAL APPALAM 150G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098657,41,JYOTHI SAGO APPALAM 150G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098671,42,JYOTHI COLOUR SAGO APPALAM 180G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098688,28,JYOTHI COLOUR FRYIMS 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098695,28,JYOTHI PLIMEGOLD FINGER 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098763,30,JYOTHI CURD CHILLI FLAKES 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098770,55,JYOTHI CURD CHILLI FLAKES 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098824,43,JYOTHI MANGOLORE RICE APPALAM 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098831,38,JYOTHI PAPER SAGO APPALAM 120G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098893,33,JYOTHI LONG PAPAD 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098916,50,JYOTHI PLIME PAPAD 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098947,35,JYOTHI PENI SANDIG 120G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098954,43,JYOTHI TAPIOCA APPALAM 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002098992,30,JYOTHI PLIME PAPAD 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002099029,50,JYOTHI PUNJABI MASALA PAPAS 180G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002099036,46,JYOTHI RED CHILLI APPALAM 150G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002099043,28,JYOTHI FRYIMS WHEEL 200G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2050002099104,30,JYOTHI PUDINA APPALAM 100G,PACKAGED FOODS,SNACKS,JYOTHI FOODS,JYOTHI ,PC
2401104269023,32,PARLE CANDY 400G,PACKAGED FOODS,BISCUITS,PARLE PRODUCTS,PARLE ,PC
2401148076014,138,ALPENLIEBE CHOCLATE STRAB 825G,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,Perfetti van Melle,ALPENLIEBE ,PC
2552114310113,0,MOTHER KHEER,PACKAGED FOODS,PICKLES,MOTHERS RECIPE,MOTHERS RECIPE ,PC
2552114310132,0,PEPSI 300ML,BEVERAGES,SOFT DRINKS,PEPSICO,PEPSI ,PC
2552114310163,0,BISLERI 20L,BEVERAGES,WATER,bisleri international,BISLERI ,PC
2552114310241,85,TROP 1 + 1 RS.85/-,BEVERAGES,HEALTH DRINKS,PEPSICO,TROPICANA ,PC
2552114310242,95,TROP 1 + 1 RS.95/-,BEVERAGES,HEALTH DRINKS,PEPSICO,TROPICANA ,PC
2552114310243,99,TROP 1 + 1 RS.99/-,BEVERAGES,HEALTH DRINKS,PEPSICO,TROPICANA ,PC
2552114310244,85,REAL 1 + 1 RS.85/-,BEVERAGES,"JUICES, CONCENTRATES",DABUR,REAL ,PC
2552114310245,99,REAL 1 + 1 RS.99/-,BEVERAGES,"JUICES, CONCENTRATES",DABUR,REAL ,PC
2552114310246,90,TROP 1 + 1 RS.90/-,BEVERAGES,HEALTH DRINKS,PEPSICO,TROPICANA ,PC
2552114310250,0,BAKING PWDR CHIPP,PACKAGED FOODS,BAKING/DESSERT PREP,chipp,chipp ,PC
2552114310272,0,BADAM GURBANDI 100GM,STAPLES,DRY FRUITS,BADAM,BADAM ,PC
2552114310276,0,BADAM GURBANDI 250G,STAPLES,DRY FRUITS,BADAM,BADAM ,PC
2552114310278,0,COMP CHOC 200GM JAR,BEVERAGES,HEALTH DRINKS,HEINZ,COMPLAN ,PC
2552114310294,0,ASHIRWAD MULTI ATTA 5KG,STAPLES,WHEAT,ITC,AASHIRVAAD ,PC
2552114310303,0,RAN AATA BISCUIT 500GM,PACKAGED FOODS,BISCUITS,UNBRANDED,RAN ,PC
2552114310304,0,COCA COLA COKE 200ML,BEVERAGES,SOFT DRINKS,COCA COLA,COKE ,PC
2552114310309,0,COCA COLA COKE 200 + BOTTEL,BEVERAGES,SOFT DRINKS,COCA COLA,COKE ,PC
2552114310310,0,ASHIRWAD ATTA 1KG,STAPLES,WHEAT,ITC,AASHIRVAAD ,PC
2552114310311,0,COTOLIVA 1L,STAPLES,COOKING OILS,imported,COTOLIVA ,PC
2552114310343,0,ARCOR BUT TOFFEE 375G,PACKAGED FOODS,CHOCOLATE & CONFECTIONARIES,ARCOR GROUP,ARCOR ,PC
2552114310365,0,AMBA CAKE RUSK,PACKAGED FOODS,BREAD & BAKERY,AMBA,AMBA ,PC
2552114310366,0,BOBBY AATA BISCUIT,PACKAGED FOODS,BISCUITS,BOBBY ,BOBBY ,PC
2552114310375,0,BADAM KAGAJI,STAPLES,DRY FRUITS,BADAM,BADAM ,PC
2552114310376,0,BURA SUGAR,STAPLES,SALT & SUGAR,UNBRANDED,BURA ,PC
2552114310378,0,VEER DIET BOONDI 45/-,PERSONAL CARE,DEPILATORY AIDS,RECKITT BENKISER,VEER ,PC
2552114310379,0,BADAM VIJAY,STAPLES,DRY FRUITS,BADAM,BADAM ,PC
2552114310387,0,O K TEA 250G,BEVERAGES,TEA,IMPORTED,ok ,PC
2773080702109,72,DABUR RED PASTE 200GM,ORAL CARE,TOOTH PASTE & GELS,DABUR,DABUR ,PC
3014230010262,120,REXONA DEO MEN 200ML,PERSONAL CARE,DEODARANTS,Unilever,REXONA ,PC
3014230022401,130,BRUT DEO MUSK 200ML,PERSONAL CARE,DEODARANTS,UNILEVER,BRUT ,PC
3014230023408,120,BRUT DEO ANTI-TRANSPIRANT 150M,PERSONAL CARE,DEODARANTS,UNILEVER,BRUT ,PC
3014230025402,199,BRUT INSTINCT DEODORANT FABERGE 200ML,PERSONAL CARE,DEODARANTS,UNILEVER,BRUT ,PC
3014230026409,120,BRUT DEO IDENTITY 200ML,PERSONAL CARE,DEODARANTS,UNILEVER,BRUT ,PC
3014230560026,160,DOVE SHAMPOO NORMAL 250ML,PERSONAL CARE,SHAMPOO,Unilever,DOVE ,PC
3014260011666,83,ORAL B TOOTHBRUSH ALL ROUND 5WAY SOFT 2P,ORAL CARE,TOOTH BRUSH,P&G,ORAL-B ,PC
3014260011703,83,ORAL B TOOTHBRUSH ALL ROUND 5WAY MED 2P,ORAL CARE,TOOTH BRUSH,P&G,ORAL-B ,PC
3014260011888,55,ORAL B TOOTHBRUSH ALL ROUND 5WAY MED 1P,ORAL CARE,TOOTH BRUSH,P&G,ORAL-B ,PC
3014260214678,210,GILLETTE FOAM SENSITIVE 250ML,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260214692,269,GILLETTE GEL SENSITIVE 200ML,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260218799,299,After shave Splash 100ml (PR),PERSONAL CARE,MALE GROOMING - AFTER SHAVE,UNBRANDED,SPLASH ,PC
3014260219949,0,GILLETTE GEL SENSITIVE 60GM,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260220051,175,GILLETTE GEL MOISTURISING 200ML,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260220068,210,GILLETTE SHAVING FOAM MOIS 250,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260223007,225,GILLETTE WOMEN SATIN CARE GEL,PERSONAL CARE,DEPILATORY AIDS,P&G,GILLETTE ,PC
3014260227081,210,GILLETTE FOAM SERIES PROTECTION 245GM,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260227104,225,GILLETTE GEL PROTECTION 200ML,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260228743,150,GILLETTE FOAM REGULAR 196G,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260228750,145,GILLETTE SHAVING FOAM LEMON 20,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260228767,145,GILLETTE SHAVING FOAM MENTHOL,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260228774,120,GILLETTE FOAM SENSITIVE IND200,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260228798,120,GILLETTE SHAVING FOAM BLUE 200,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260236632,170,GILLETTE AFTER SHAVE COOL 50ML,PERSONAL CARE,MALE GROOMING - AFTER SHAVE,P&G,GILLETTE ,PC
3014260243531,338,MACH3-4,PERSONAL CARE,"MALE GROOMING - BLADES, CATRIDGES",P&G,GILLETTE MACH3,PC
3014260244873,284,GILLETTE SENSOR EXCEL 5,PERSONAL CARE,"MALE GROOMING - BLADES, CATRIDGES",P&G,GILLETTE SENSOR EXCEL,PC
3014260244910,210,GILLETTE WOMEN P11 BLADE 3NO,PERSONAL CARE,DEPILATORY AIDS,P&G,GILLETTE ,PC
3014260245689,215,GILLETTE SENSOR EXEL RASOR,PERSONAL CARE,"MALE GROOMING - BLADES, CATRIDGES",P&G,GILLETTE SENSOR EXCEL,PC
3014260245832,535,GILLETTE SENSOR EXCEL 10NOS,PERSONAL CARE,"MALE GROOMING - BLADES, CATRIDGES",P&G,GILLETTE SENSOR EXCEL,PC
3014260258276,210,GILLETTE SHAVING FOAM COND.IND,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260258313,310,GILLETTE AFTER SHAVE (AI)100ML,PERSONAL CARE,MALE GROOMING - AFTER SHAVE,P&G,GILLETTE ,PC
3014260258818,0,GILLETTE GEL MOISTURIZING 60GM,PERSONAL CARE,MALE GROOMING - SHAVING CREAM/LOTIONS/GEL,P&G,GILLETTE ,PC
3014260258842,225,After shave Splash 50ML (AR),PERSONAL CARE,MALE GROOMING - AFTER SHAVE,UNBRANDED,SPLASH ,PC
3014260258849,170,GILLETTE AFTER SHAVE (AI) 50ML,PERSONAL CARE,MALE GROOMING - AFTER SHAVE,P&G,GILLETTE ,PC
3014260260354,190,GILLETTE WOMEN RASOR,PERSONAL CARE,DEPILATORY AIDS,P&G,GILLETTE ,PC
3014260261405,199,GILETTE SERIES DEO COOL WAVE 150ML,PERSONAL CARE,DEODARANTS,P&G,GILLETTE ,PC
